time_tick,acc_X_value,acc_Y_value,acc_Z_value
16.244774,-0.139168,1.432981,-9.912947
16.278217,-0.142909,1.827440,-9.772582
16.311569,-0.174184,1.884154,-9.559341
16.344861,-0.228205,1.805891,-9.397128
16.378210,-0.170743,1.740048,-9.449802
16.411665,-0.002544,1.446299,-9.792934
16.444806,0.187054,1.477574,-9.921327
16.478213,0.212643,1.420261,-9.865810
16.511535,0.073624,1.024306,-9.748340
16.544913,-0.039206,0.943798,-9.663493
16.578252,-0.152187,1.097930,-9.833038
16.611541,-0.188400,1.439116,-10.088329
16.645205,-0.196930,1.595194,-10.119455
16.678334,-0.343879,1.662533,-9.850546
16.711631,-0.334751,1.540275,-9.882570
16.744803,-0.346573,1.451387,-9.855185
16.778154,-0.208602,1.483710,-9.851145
16.811547,-0.105199,1.456026,-9.661996
16.844885,-0.031724,1.283787,-9.439627
16.878465,-0.014366,1.259096,-9.484370
16.911496,0.105498,1.082218,-9.652569
16.944981,0.065693,1.033135,-9.653167
16.978184,-0.130189,0.879452,-9.741905
17.011661,-0.342682,0.888430,-9.596303
17.044851,-0.360340,1.031339,-9.533004
17.083683,-0.413164,1.184873,-9.764202
17.111513,-0.477660,1.268673,-9.922076
17.144751,-0.521057,1.544315,-10.033859
17.178088,-0.559365,1.647419,-9.987170
17.211420,-0.530035,1.772072,-9.902173
17.244764,-0.279234,1.507054,-10.045381
17.278098,-0.179422,1.414275,-10.009317
17.311448,-0.106845,1.440014,-9.810741
17.344884,0.064197,1.408290,-9.678906
17.378227,-0.040553,1.345739,-9.716616
17.411465,-0.064496,1.371478,-9.981633
17.444975,-0.002843,1.607165,-10.204153
17.478739,-0.227158,1.941617,-10.111374
17.511509,-0.411817,1.722390,-9.806851
17.544856,-0.662020,1.190410,-9.591514
17.580975,-0.765124,0.777395,-9.336373
17.611564,-0.607101,0.733400,-9.287589
17.644816,-0.559515,0.775450,-9.272924
17.677331,-0.444888,0.689405,-9.172813
17.711505,-0.221322,1.115887,-9.395332
17.744979,0.099961,1.308179,-9.847254
17.778260,0.236286,1.183376,-9.845159
17.811459,0.139916,1.163923,-9.693122
17.844931,-0.251550,1.190110,-9.609471
17.878347,-0.321433,1.274509,-9.577747
17.911539,-0.275193,1.878917,-9.345651
17.944891,-0.298089,1.962418,-9.300459
17.978901,-0.303775,1.803198,-9.403563
18.011607,0.477361,2.107871,-10.159260
18.044880,0.911924,2.091709,-10.139956
18.078279,-0.036513,0.937663,-9.639699
18.111553,-0.463145,0.302578,-9.481826
18.144844,-0.529586,1.134294,-9.628476
18.178211,-0.254393,1.690217,-9.623239
18.216506,-0.295694,1.472487,-9.418976
18.244869,-0.443841,1.249519,-9.454591
18.278134,-0.477810,1.363098,-9.576999
18.311540,-0.371563,1.337808,-9.704195
18.344966,-0.318889,1.346637,-9.721105
18.378161,-0.319338,1.236200,-9.985674
18.411538,-0.146500,1.035380,-10.043885
18.444976,-0.022895,1.044208,-9.974750
18.478337,0.197978,1.449442,-10.018446
18.511542,0.122408,1.391979,-10.047027
18.544919,-0.073624,1.112745,-9.708385
18.578309,-0.224614,1.197144,-9.346549
18.611546,-0.299884,1.214053,-9.244941
18.645002,-0.335051,1.303839,-9.156203
18.678366,-0.318739,1.322395,-9.398176
18.711613,-0.156377,1.332271,-10.010066
18.744923,0.218030,1.425648,-10.703062
18.778323,0.277588,1.455427,-10.626295
18.811762,0.126748,1.225276,-10.217620
18.845729,-0.103553,1.113044,-9.253770
18.878189,-0.092479,1.545213,-9.150217
18.911588,0.276241,1.819209,-9.569068
18.944830,0.528689,1.757556,-9.842466
18.978282,0.632241,1.579930,-9.968016
19.011493,0.746718,1.258497,-10.101797
19.045018,0.861644,1.230514,-9.894990
19.078771,0.846829,1.231262,-9.606179
19.111516,0.648852,1.417568,-9.575203
19.145032,0.506841,1.670464,-9.585080
19.178176,0.376502,1.739150,-9.436784
19.211616,0.192441,1.663581,-9.510258
19.244923,0.080358,1.833126,-9.651671
19.278080,0.142011,1.963166,-9.769739
19.311927,0.095921,2.005814,-9.742803
19.351296,-0.119864,1.562721,-9.535249
19.378145,-0.063449,1.504211,-9.591814
19.411480,-0.107743,1.338556,-9.603935
19.444838,-0.232246,1.178588,-9.839473
19.478134,-0.216533,1.210611,-9.755822
19.511626,-0.302129,1.476976,-9.681300
19.545311,-0.313203,1.529351,-9.801613
19.578208,-0.214438,1.533691,-10.005127
19.611496,0.025739,1.676450,-9.975348
19.645183,0.253645,1.748428,-10.003332
19.678184,0.584655,1.542968,-10.168388
19.711488,0.537667,1.008743,-9.957092
19.744759,0.502202,0.792060,-9.874489
19.778092,0.685365,0.937812,-9.947365
19.811440,0.768716,0.983005,-10.050619
19.844775,0.684616,1.190859,-9.850247
19.878112,0.522703,1.191457,-9.587474
19.911704,0.272350,1.070546,-9.657507
19.945248,0.136923,1.270169,-9.741756
19.978116,-0.130938,1.346936,-9.641495
20.011545,-0.194237,1.454380,-9.564579
20.044818,-0.134529,1.510496,-9.513101
20.078215,-0.134080,1.576488,-9.408052
20.111938,-0.087691,1.487750,-9.360615
20.144889,0.032024,1.390333,-9.608723
20.178218,0.096969,1.279447,-9.701352
20.211582,0.162812,1.331373,-9.754775
20.244795,0.261277,1.489396,-9.704046
20.278111,0.353157,1.470092,-9.665438
20.311462,0.349865,1.383299,-9.670675
20.344785,0.330112,1.304438,-9.615457
20.377964,0.321882,1.411133,-9.644488
20.411442,0.368122,1.347535,-9.726492
20.444630,0.463893,1.298153,-9.741756
20.478151,0.630146,1.256103,-9.957990
20.511539,0.663966,1.339604,-9.883767
20.544860,0.711702,1.300846,-9.652569
20.578213,0.776797,1.358908,-9.559940
20.611097,0.791761,1.241588,-9.567422
20.644839,0.811963,1.121724,-9.463270
20.678267,0.875262,1.135042,-9.691177
20.711560,0.874813,1.259994,-9.805204
20.744823,0.918359,1.440613,-9.974151
20.778161,0.902646,1.469793,-9.945719
20.811541,0.740882,1.557484,-9.858627
20.844874,0.746419,1.508401,-10.005876
20.877253,0.724571,1.413378,-10.002883
20.911540,0.703023,1.342148,-9.981185
20.944850,0.669802,1.239493,-9.976845
20.978340,0.561460,1.226474,-9.827651
21.012031,0.606054,1.315362,-9.622341
21.044893,0.506392,1.126811,-9.494097
21.078294,0.459553,1.091047,-9.523127
21.111019,0.487088,1.049596,-9.537942
21.144848,0.485891,0.865535,-9.800566
21.178181,0.507888,0.840395,-9.996897
21.211909,0.225662,0.685215,-9.912349
21.244893,0.257386,0.624460,-9.804905
21.279115,0.333853,0.738338,-9.715568
21.311538,0.151588,0.656933,-9.469406
21.344901,-0.004938,0.310659,-9.331884
21.378193,-0.021698,0.161614,-9.275019
21.411558,-0.012121,0.078563,-9.316920
21.444911,0.248707,0.106097,-9.509510
21.478178,0.035166,0.003891,-9.693272
21.511537,-0.093676,0.283424,-9.599296
21.544831,-0.194536,0.547244,-9.461924
21.584846,-0.226260,0.586151,-9.745347
21.610558,-0.154581,0.590790,-10.047776
21.644857,0.016461,0.854012,-10.343171
21.678171,0.000599,0.901150,-10.224504
21.711581,0.016760,0.835307,-9.990313
21.744819,0.050280,1.135640,-9.663044
