time_tick,acc_X_value,acc_Y_value,acc_Z_value
7.796549,0.121660,-0.265467,-9.981783
7.830502,-0.011523,-0.311108,-10.082642
7.863760,-0.033520,-0.339241,-9.776473
7.897076,0.020651,-0.375454,-9.764801
7.930401,0.085147,-0.362585,-9.917586
7.963740,0.134529,-0.299884,-9.454890
7.997100,0.152935,-0.212044,-9.801014
8.030413,0.129441,-0.313652,-9.689830
8.063749,0.127047,-0.326371,-10.182005
8.097132,0.148446,-0.081256,-10.412904
8.130444,0.188101,0.088140,-9.245689
8.163766,0.133631,0.008679,-9.213816
8.196562,0.038758,-0.276989,-9.568619
8.230479,-0.001347,-0.321732,-9.483173
8.263498,-0.030677,-0.304673,-9.797722
8.296419,0.168797,0.001496,-9.463270
8.330414,0.473171,0.025140,-9.040978
8.362994,0.253944,-0.267861,-10.029669
8.397085,0.124204,-0.332656,-10.124094
8.430423,0.024242,-0.330412,-9.336672
8.463763,0.187203,-0.327119,-9.708385
8.496636,0.317243,-0.317093,-10.243209
8.530465,0.657830,-0.335200,-10.184998
8.562900,0.797597,-0.344927,-9.991809
8.597249,0.683120,-0.361687,-9.802062
8.630476,0.418252,-0.397751,-9.484370
8.663050,0.321583,-0.388922,-9.496341
8.697169,0.328915,-0.367074,-10.118557
8.730114,0.609047,-0.344029,-9.429152
8.763792,0.712300,-0.334602,-9.189424
8.797409,0.761832,-0.338343,-10.187841
8.830217,0.575078,-0.376202,-9.739212
8.863768,0.586750,-0.343431,-9.504123
8.897181,0.610693,-0.335350,-9.662146
8.929566,0.605156,-0.339091,-10.245753
8.963201,0.650348,-0.540660,-9.966071
8.997087,0.617128,-0.624759,-10.678221
9.030208,0.574030,-0.529886,-10.110027
9.063797,0.518962,-0.352259,-9.013893
9.096502,0.487537,-0.327119,-9.236561
9.130478,0.536171,-0.564004,-10.108531
9.163832,0.560712,-0.611142,-10.133970
9.197220,0.669203,-0.347621,-9.786499
9.230450,0.681923,-0.195883,-8.611054
9.263873,0.606653,-0.282975,-9.386952
9.297026,0.240476,-0.384732,-11.406534
9.330490,0.289559,-0.351212,-8.254006
9.363796,1.348283,-0.358545,-8.324487
9.396446,1.267176,-0.189598,-10.310100
9.430437,0.000748,-0.394608,-10.749451
9.463795,0.018556,-0.262923,-9.201844
9.497227,0.176579,0.099064,-9.206782
9.530504,0.452371,0.186904,-9.679953
9.563785,0.450126,-0.140365,-10.779679
9.597255,0.423190,-0.212343,-10.947279
9.630489,0.331309,0.068387,-9.475541
9.662918,0.516268,0.102206,-9.127322
9.697243,0.589743,-0.146800,-9.942427
9.730477,0.483796,-0.281478,-9.840221
9.763836,0.491577,-0.280281,-9.394584
9.797249,0.529886,-0.136325,-9.499484
9.830454,0.538715,-0.019603,-9.585379
9.863870,0.448630,0.124204,-9.266639
9.897210,0.522852,0.050280,-9.074498
9.930472,0.630146,-0.074522,-9.158448
9.963361,0.648702,0.033819,-10.182754
9.997248,0.564902,-0.051926,-9.853240
10.030293,0.610244,0.182714,-9.994652
10.063838,0.604258,0.116871,-10.397192
10.097283,0.682970,-0.073924,-10.246950
10.130474,0.829022,0.198127,-10.097158
10.163831,0.707961,-0.073924,-10.058999
10.197254,0.762431,-0.123455,-9.728288
10.230728,0.847578,0.115375,-9.467311
10.263851,0.751657,0.144106,-9.387701
10.297239,-0.213690,-0.348219,-10.327907
10.330323,-0.393112,-0.470328,-10.325962
10.363789,-0.328766,-0.347920,-9.257212
10.396597,-0.098914,-0.318440,-9.971458
10.430463,0.089038,-0.306169,-10.155519
10.463768,0.187353,-0.241224,-9.043671
10.497110,-0.038009,-0.332357,-9.480629
10.529515,-0.089786,-0.463594,-10.391655
10.563809,-0.129890,-0.402540,-9.446361
10.597294,-0.100710,-0.368122,-9.737566
10.629767,-0.149493,-0.331908,-11.987148
10.663837,-0.236286,-0.082902,-10.399287
10.697255,-0.081555,0.169545,-7.864934
10.730510,-0.040553,-0.335499,-9.805504
10.763898,-0.001496,-0.432169,-10.605345
10.797109,-0.006584,-0.415858,-9.756122
10.830242,0.220274,-0.336846,-9.161440
10.864096,0.094125,-0.127346,-10.079500
10.896572,-0.014665,-0.020950,-11.042003
10.930493,-0.095771,0.109239,-9.612614
10.963825,-0.059708,0.052225,-8.429686
10.996499,0.001197,-0.212643,-9.285046
11.030509,-0.022446,-0.336397,-10.711592
11.064103,0.169695,-0.062401,-9.600942
11.097360,0.298687,0.159070,-9.434988
11.130473,0.500705,0.156826,-10.512567
11.163839,0.336547,0.018705,-9.488111
11.197247,0.412117,-0.305571,-9.925368
11.230157,0.384433,-0.340438,-10.129481
11.263800,0.193189,-0.318739,-9.089163
11.296176,0.323229,-0.226410,-9.601989
11.330495,0.322929,-0.127645,-9.827352
11.363747,0.080508,0.066591,-9.907560
11.397110,0.045940,0.245863,-9.598697
11.430416,0.057613,0.263222,-9.248533
11.462968,0.043247,0.112681,-9.802810
11.496415,-0.021549,0.023644,-10.136514
11.530431,0.016910,0.127047,-9.616355
