time_tick,acc_X_value,acc_Y_value,acc_Z_value
6.625468,0.020800,-0.115075,-9.554553
6.658873,-0.518513,-0.047736,-9.560688
6.692031,-0.315148,0.347920,-9.947665
6.724590,-0.732951,0.303476,-9.888256
6.758805,-0.499508,0.054470,-9.988816
6.791257,-0.105498,0.081106,-9.756421
6.825414,-0.097418,0.094724,-9.805204
6.857959,0.033071,-0.053423,-9.465515
6.891983,-0.406730,0.257087,-9.824957
6.925531,-0.062850,-0.211296,-9.852342
6.958889,0.670700,0.049233,-9.588970
6.991965,-0.875711,0.203814,-9.467760
7.024906,-0.627303,-0.106396,-9.572360
7.058909,-0.382936,0.071529,-9.528515
7.091919,-0.130938,-0.154432,-9.305696
7.125472,-0.443242,-0.272500,-9.447558
7.158883,-0.639873,0.081406,-9.506218
7.191969,-0.237633,-0.014216,-9.730533
7.225378,-0.492924,0.133182,-9.761808
7.258871,-0.085596,-0.318889,-9.673519
7.291923,-0.649151,-0.087990,-9.798321
7.325245,-0.158622,-0.284471,-9.757917
7.358804,-0.331010,-0.124952,-9.958140
7.391957,-0.494869,-0.144405,-9.869401
7.425469,-0.367523,-0.147398,-9.854138
7.458352,-0.750759,-0.284022,-9.874489
7.491989,-0.504895,-0.253346,-9.832290
7.525547,-0.586301,-0.268310,-9.923572
7.558886,0.002993,-0.364081,-9.851145
7.591899,-0.378148,-0.232246,-9.445912
7.624686,-0.181068,-0.517316,-9.745048
7.658706,-0.259032,-0.110287,-10.009617
7.691459,0.088289,-0.464043,-9.519386
7.725538,-0.059109,-0.320386,-9.625932
7.758809,-0.400145,-0.366027,-10.117659
7.791902,0.705716,-0.344927,-9.618151
7.825324,0.324725,-0.374107,-9.702699
7.858865,0.734597,-0.106995,-9.870748
7.891918,-0.962653,-0.309611,-9.973403
7.925396,-0.413613,-0.332956,-9.982531
7.958789,-0.311557,-0.250802,-9.968465
7.991896,0.300034,-0.495917,-9.710929
8.025520,-0.048335,-0.261726,-9.677709
8.058828,-0.661721,-0.298837,-9.734124
8.091311,-0.758091,-0.131536,-9.937190
8.124511,-0.698683,-0.236585,-9.664390
8.158869,-0.196631,-0.086643,-9.640896
8.191640,0.137223,-0.055667,-9.560838
8.225543,-0.035016,0.235688,-9.659602
8.258792,0.458057,0.197379,-9.647331
8.291892,-0.293300,0.167002,-9.524175
8.325465,-0.293599,0.273547,-9.694469
8.357891,-0.151289,0.107593,-9.478684
8.391490,-0.104151,0.112382,-9.687286
8.424900,-0.074073,0.430672,-9.814931
8.458867,-0.239728,0.226260,-9.477486
8.492135,-0.002245,0.332507,-9.830494
8.525459,0.171940,0.083800,-10.110775
8.558806,-0.097717,0.128394,-9.907111
8.591888,-0.311856,0.168049,-9.847404
8.625458,0.165056,0.311706,-9.774827
8.658527,0.221322,0.031575,-9.582985
8.691631,-0.251101,0.398948,-9.692823
8.725531,-0.198576,-0.008380,-9.395482
8.758186,-0.135427,0.058061,-9.359119
8.791962,0.032323,0.176579,-9.260205
8.824711,-0.177626,-0.254543,-9.362112
8.858869,-0.183911,-0.022596,-9.574605
8.891524,-0.167151,-0.138120,-9.430349
8.925541,-0.319937,0.025140,-9.911601
8.958267,-0.117021,-0.321433,-9.828100
8.991910,-0.151738,-0.347321,-10.238271
9.024530,-0.416157,-0.348369,-10.096859
9.057807,-0.039805,-0.262324,-10.040593
9.092235,0.043097,-0.358545,-9.814482
9.125451,0.672046,-0.309761,-9.800566
9.158792,0.668455,-0.295096,-9.714521
9.191899,-0.142610,-0.443691,-9.641196
9.224599,-0.214887,-0.440399,-9.686089
9.258799,0.021100,-0.583607,-9.503674
9.292136,0.098914,-0.367373,-9.819720
9.325531,-0.112232,-0.372312,-9.662595
9.358792,0.016461,-0.280431,-9.515196
9.391978,-0.363333,-0.354953,-9.950807
9.425441,-0.117021,-0.372012,-9.920280
9.458797,0.065244,-0.403737,-10.010664
9.491911,-0.037411,-0.482898,-9.947665
9.525455,-0.084099,-0.429475,-9.994054
9.558817,0.305421,-0.430373,-9.897085
9.591840,-0.066441,-0.309312,-10.046878
9.625282,-0.039955,-0.347321,-10.012610
9.658865,0.210548,-0.250951,-9.932251
9.691901,0.088140,-0.093676,-10.054809
9.725450,0.303027,-0.031575,-9.654364
9.758888,-0.198127,0.246911,-9.696414
9.791949,0.154581,-0.039206,-9.590766
9.825340,-0.077665,-0.109539,-9.591215
9.858487,-0.394758,0.424687,-9.558443
9.892156,-0.424836,-0.042199,-9.678008
9.925468,0.052225,0.073624,-9.809245
9.958842,-0.214438,0.172389,-9.962030
9.992224,0.373060,-0.147398,-9.716915
10.025535,0.142011,0.136624,-9.927163
10.058929,0.142610,0.046090,-9.794580
10.092174,0.559665,0.235538,-9.916240
