"","time_tick","acc_X_value","acc_Y_value","acc_Z_value","train","color"
"18154",271.89825,0.009278,-1.246675,-9.76914,"F","orange"
"18155",271.932783,0.010176,-1.262238,-9.781262,"F","orange"
"18156",271.964565,0.017658,-1.258796,-9.792634,"F","orange"
"18157",272.000022,-0.021249,-1.309675,-9.774528,"F","orange"
"18158",272.031342,0.014066,-1.259545,-9.768841,"F","orange"
"18159",272.065129,0.024541,-1.231561,-9.707039,"F","orange"
"18160",272.098366,0.030826,-1.272414,-9.69387,"F","orange"
"18161",272.131807,0.017808,-1.291568,-9.726642,"F","orange"
"18162",272.164642,-0.004639,-1.266129,-9.769889,"F","orange"
"18163",272.198641,-0.008979,-1.280944,-9.74834,"F","orange"
"18164",272.231517,0.007632,-1.274509,-9.763753,"F","orange"
"18165",272.264675,0.004938,-1.273312,-9.774079,"F","orange"
"18166",272.299454,-0.004938,-1.236649,-9.778269,"F","orange"
"18167",272.340889,0.00419,-1.261939,-9.729036,"F","orange"
"18168",272.364696,0.006435,-1.260891,-9.760611,"F","orange"
"18169",272.398329,-0.005537,-1.274808,-9.788594,"F","orange"
"18170",272.431279,0.01676,-1.317157,-9.767494,"F","orange"
"18171",272.464678,0.021249,-1.260143,-9.731879,"F","orange"
"18172",272.498357,0.01691,-1.287678,-9.720656,"F","orange"
"18173",272.531468,0.006135,-1.274509,-9.78201,"F","orange"
"18174",272.564666,-0.033221,-1.187417,-9.893793,"F","orange"
"18175",272.597924,0.035615,-1.379858,-9.893194,"F","orange"
"18176",272.631363,0.021249,-1.277203,-9.886012,"F","orange"
"18177",272.665844,0.031126,-1.193702,-9.864762,"F","orange"
"18178",272.697994,0.027834,-1.293214,-9.839323,"F","orange"
"18179",272.731848,-0.012869,-1.299649,-9.693272,"F","orange"
"18180",272.764581,0.017957,-1.24458,-9.801314,"F","orange"
"18181",272.797976,0.024392,-1.254756,-9.786349,"F","orange"
"18182",272.831997,0.003442,-1.285134,-9.794281,"F","orange"
"18183",272.864575,-0.011822,-1.27406,-9.752231,"F","orange"
"18184",272.897863,0.011074,-1.311321,-9.778718,"F","orange"
"18185",272.931975,0.011672,-1.242336,-9.758366,"F","orange"
"18186",272.96474,-0.007183,-1.277352,-9.745198,"F","orange"
"18187",272.998277,0.001197,-1.272115,-9.751183,"F","orange"
"18188",273.031852,0.011523,-1.271516,-9.746245,"F","orange"
"18189",273.064543,0.005238,-1.258048,-9.739362,"F","orange"
"18190",273.098039,0.003591,-1.238894,-9.735471,"F","orange"
"18191",273.131966,0.018705,-1.258348,-9.790988,"F","orange"
"18192",273.166682,0.009876,-1.249519,-9.74415,"F","orange"
"18193",273.198483,-0.014366,-1.24473,-9.764651,"F","orange"
"18194",273.231367,0.005088,-1.277203,-9.753877,"F","orange"
"18195",273.265201,0.006135,-1.284385,-9.754176,"F","orange"
"18196",273.298482,0.006435,-1.259096,-9.747143,"F","orange"
"18197",273.331851,0.007632,-1.270169,-9.76929,"F","orange"
"18198",273.365145,0.014964,-1.227371,-9.777221,"F","orange"
"18199",273.39843,0,-1.250267,-9.779316,"F","orange"
"18200",273.440738,0.027983,-1.235452,-9.785751,"F","orange"
"18201",273.465135,-0.001347,-1.258048,-9.73592,"F","orange"
"18202",273.497945,0.018556,-1.258348,-9.756122,"F","orange"
"18203",273.532401,-0.013169,-1.28259,-9.751034,"F","orange"
"18204",273.564888,-0.004789,-1.275108,-9.785452,"F","orange"
"18205",273.597971,0.035465,-1.301894,-9.751782,"F","orange"
"18206",273.631658,0.016311,-1.27002,-9.782309,"F","orange"
"18207",273.665257,0.019304,-1.297853,-9.725145,"F","orange"
"18208",273.697912,0.013917,-1.298601,-9.726941,"F","orange"
"18209",273.732173,0.025439,-1.297404,-9.700604,"F","orange"
"18210",273.764741,-0.00823,-1.276754,-9.710929,"F","orange"
"18211",273.797868,0.006734,-1.229317,-9.733675,"F","orange"
"18212",273.832517,0.017658,-1.30324,-9.722751,"F","orange"
"18213",273.865527,0.034867,-1.293514,-9.732927,"F","orange"
"18214",273.898627,0.005537,-1.304288,-9.745946,"F","orange"
"18215",273.932069,0.00434,-1.285134,-9.761209,"F","orange"
"18216",273.964837,0.002694,-1.267775,-9.769589,"F","orange"
"18217",273.999085,0.017957,-1.258796,-9.757319,"F","orange"
"18218",274.031544,0.012121,-1.255355,-9.779616,"F","orange"
"18219",274.064641,0.001496,-1.264184,-9.787846,"F","orange"
"18220",274.098375,-0.061803,-1.32853,-9.725894,"F","orange"
"18221",274.131751,0.009278,-1.272863,-9.715718,"F","orange"
"18222",274.165651,0.015413,-1.289773,-9.759863,"F","orange"
"18223",274.199353,0.009727,-1.26164,-9.743851,"F","orange"
"18224",274.232068,0.023793,-1.268374,-9.764053,"F","orange"
"18225",274.266546,0.028133,-1.238445,-9.779765,"F","orange"
"18226",274.298148,0.002394,-1.255355,-9.72335,"F","orange"
"18227",274.332637,-0.002993,-1.285583,-9.726193,"F","orange"
"18228",274.36659,0.007931,-1.264932,-9.723799,"F","orange"
"18229",274.398458,0.024242,-1.254606,-9.724996,"F","orange"
"18230",274.432459,0.007931,-1.249818,-9.751034,"F","orange"
"18231",274.466218,0.005088,-1.254457,-9.750435,"F","orange"
"18232",274.498412,0.01272,-1.264483,-9.763454,"F","orange"
"18233",274.532546,0.011223,-1.276903,-9.73158,"F","orange"
"18234",274.565691,0.024242,-1.297704,-9.731281,"F","orange"
"18235",274.603534,0.00838,-1.277801,-9.772882,"F","orange"
"18236",274.632171,0.022746,-1.283188,-9.774528,"F","orange"
"18237",274.666036,0.014665,-1.280046,-9.767045,"F","orange"
"18238",274.698435,-0.002095,-1.271965,-9.738913,"F","orange"
"18239",274.732046,0.011373,-1.279746,-9.733226,"F","orange"
"18240",274.766421,-0.006884,-1.280495,-9.757019,"F","orange"
"18241",274.798415,-0.011971,-1.271516,-9.782908,"F","orange"
"18242",274.833168,0.012271,-1.295459,-9.741008,"F","orange"
"18243",274.865126,0.000748,-1.279597,-9.772133,"F","orange"
"18244",274.898567,0.00015,-1.280195,-9.787098,"F","orange"
"18245",274.932562,0.028731,-1.272564,-9.777969,"F","orange"
"18246",274.965402,0.022746,-1.270918,-9.765848,"F","orange"
"18247",274.999008,0.010774,-1.291419,-9.766746,"F","orange"
"18248",275.034164,-0.014964,-1.273312,-9.777221,"F","orange"
"18249",275.066325,0.034568,-1.306832,-9.758366,"F","orange"
"18250",275.09861,0.016311,-1.264184,-9.747293,"F","orange"
"18251",275.13486,0.010774,-1.239792,-9.773929,"F","orange"
"18252",275.165548,0.002694,-1.287229,-9.760312,"F","orange"
"18253",275.198463,0.014515,-1.247124,-9.758217,"F","orange"
"18254",275.234033,0.023344,-1.267326,-9.73173,"F","orange"
"18255",275.266422,-0.003741,-1.258048,-9.743851,"F","orange"
"18256",275.29864,-0.001197,-1.22782,-9.767644,"F","orange"
"18257",275.332995,0.009278,-1.238894,-9.714072,"F","orange"
"18258",275.365894,0.001945,-1.237098,-9.733226,"F","orange"
"18259",275.398984,0.018855,-1.239493,-9.783656,"F","orange"
"18260",275.432908,0.028283,-1.269271,-9.742803,"F","orange"
"18261",275.466065,0.006734,-1.262986,-9.735172,"F","orange"
"18262",275.499261,-0.008979,-1.268374,-9.774228,"F","orange"
"18263",275.532245,-0.00434,-1.240091,-9.777371,"F","orange"
"18264",275.566168,0.002544,-1.25715,-9.779466,"F","orange"
"18265",275.598857,0.022895,-1.305485,-9.76525,"F","orange"
"18266",275.631956,-0.00434,-1.257749,-9.75657,"F","orange"
"18267",275.666262,-0.019753,-1.255953,-9.85743,"F","orange"
"18268",275.698417,0.052076,-1.298153,-9.69372,"F","orange"
"18269",275.73196,0.009577,-1.286929,-9.7862,"F","orange"
"18270",275.765095,0.018406,-1.29486,-9.759713,"F","orange"
"18271",275.798372,0.02514,-1.305036,-9.708236,"F","orange"
"18272",275.832298,0.024392,-1.294112,-9.760162,"F","orange"
"18273",275.866139,0.007931,-1.282889,-9.758516,"F","orange"
"18274",275.89874,0.045043,-1.28648,-9.789342,"F","orange"
"18275",275.932306,0.018855,-1.2573,-9.703747,"F","orange"
"18276",275.96598,0.025589,-1.310723,-9.76076,"F","orange"
"18277",275.998943,-0.011074,-1.314015,-9.738314,"F","orange"
"18278",276.033635,-0.001945,-1.328231,-9.745796,"F","orange"
"18279",276.065668,0.084698,-1.287827,-9.728737,"F","orange"
"18280",276.099267,0.167002,-1.316559,-9.693421,"F","orange"
"18281",276.135546,0.112531,-1.302492,-9.704046,"F","orange"
"18282",276.165705,0.071829,-1.283188,-9.776772,"F","orange"
"18283",276.199846,0.172239,-1.271366,-9.722901,"F","orange"
"18284",276.232403,0.300633,-1.297704,-9.714521,"F","orange"
"18285",276.265295,0.230749,-1.265081,-9.751782,"F","orange"
"18286",276.299747,0.225213,-1.256552,-9.797273,"F","orange"
"18287",276.332728,0.287763,-1.25715,-9.691775,"F","orange"
"18288",276.365342,0.317692,-1.214353,-9.736069,"F","orange"
"18289",276.400053,0.285818,-1.238295,-9.751632,"F","orange"
"18290",276.432699,0.2725,-1.263585,-9.805204,"F","orange"
"18291",276.465583,0.39835,-1.281841,-9.738613,"F","orange"
"18292",276.501074,0.463444,-1.30354,-9.77348,"F","orange"
"18293",276.532586,0.462546,-1.303839,-9.767494,"F","orange"
"18294",276.566179,0.496366,-1.31581,-9.75253,"F","orange"
"18295",276.599988,0.52375,-1.308029,-9.774378,"F","orange"
"18296",276.632593,0.59079,-1.288126,-9.758516,"F","orange"
"18297",276.665647,0.613835,-1.31162,-9.707188,"F","orange"
"18298",276.700285,0.654089,-1.258647,-9.686388,"F","orange"
"18299",276.736959,0.658878,-1.337808,-9.716616,"F","orange"
"18300",276.76552,0.676087,-1.300696,-9.711528,"F","orange"
"18301",276.799458,0.7542,-1.339454,-9.710929,"F","orange"
"18302",276.832151,0.784428,-1.310723,-9.714371,"F","orange"
"18303",276.864794,0.757642,-1.369832,-9.726492,"F","orange"
"18304",276.899103,0.853713,-1.30339,-9.740708,"F","orange"
"18305",276.931314,0.858202,-1.34095,-9.725295,"F","orange"
"18306",276.964726,0.909979,-1.293663,-9.727689,"F","orange"
"18307",276.998042,0.906836,-1.310573,-9.725295,"F","orange"
"18308",277.031574,0.793557,-1.384048,-9.773181,"F","orange"
"18309",277.06484,0.933473,-1.330326,-9.747742,"F","orange"
"18310",277.098109,0.903993,-1.308328,-9.791886,"F","orange"
"18311",277.131617,0.908183,-1.299948,-9.754475,"F","orange"
"18312",277.164854,0.998867,-1.330625,-9.704644,"F","orange"
"18313",277.198258,0.986895,-1.288126,-9.730682,"F","orange"
"18314",277.232075,0.912972,-1.301445,-9.783357,"F","orange"
"18315",277.265099,0.926439,-1.403352,-9.770936,"F","orange"
"18316",277.298032,0.966993,-1.390931,-9.705542,"F","orange"
"18317",277.332748,0.978665,-1.32838,-9.672621,"F","orange"
"18318",277.364652,0.981957,-1.33272,-9.754326,"F","orange"
"18319",277.397945,0.964898,-1.33691,-9.779316,"F","orange"
"18320",277.431289,1.007845,-1.324789,-9.715568,"F","orange"
"18321",277.464624,0.999765,-1.308927,-9.732029,"F","orange"
"18322",277.498404,0.978815,-1.358459,-9.748789,"F","orange"
"18323",277.531271,1.010988,-1.323442,-9.702849,"F","orange"
"18324",277.564568,1.058724,-1.324639,-9.62668,"F","orange"
"18325",277.598033,1.025503,-1.315661,-9.726193,"F","orange"
"18326",277.63141,1.014729,-1.387789,-9.736967,"F","orange"
"18327",277.66465,0.995575,-1.367437,-9.791437,"F","orange"
"18328",277.698047,1.081021,-1.369682,-9.774528,"F","orange"
"18329",277.731234,1.199388,-1.389584,-9.780663,"F","orange"
"18330",277.76468,1.095386,-1.52127,-9.625184,"F","orange"
"18331",277.798014,1.041964,-1.369083,-9.793083,"F","orange"
"18332",277.842748,1.225426,-1.393774,-9.687884,"F","orange"
"18333",277.864572,1.27421,-1.353969,-9.65182,"F","orange"
"18334",277.897942,1.239044,-1.342297,-9.699856,"F","orange"
"18335",277.931242,1.146564,-1.345889,-9.7443,"F","orange"
"18336",277.964661,1.136837,-1.397665,-9.818523,"F","orange"
"18337",277.997979,1.146265,-1.434178,-9.729934,"F","orange"
"18338",278.03132,1.065458,-1.415772,-9.726941,"F","orange"
"18339",278.064614,1.006199,-1.41248,-9.821815,"F","orange"
"18340",278.097943,1.127859,-1.544166,-9.794281,"F","orange"
"18341",278.131306,1.124866,-1.384048,-9.752829,"F","orange"
"18342",278.164646,1.042113,-1.344093,-9.736518,"F","orange"
"18343",278.198025,1.041365,-1.351126,-9.780962,"F","orange"
"18344",278.231516,1.057227,-1.325088,-9.701053,"F","orange"
"18345",278.264715,1.088652,-1.323592,-9.770038,"F","orange"
"18346",278.298024,1.073389,-1.332421,-9.753428,"F","orange"
"18347",278.332137,1.063512,-1.362798,-9.74415,"F","orange"
"18348",278.364627,1.079973,-1.284984,-9.733974,"F","orange"
"18349",278.397973,1.059622,-1.306233,-9.732328,"F","orange"
"18350",278.431294,1.079225,-1.29097,-9.7021,"F","orange"
"18351",278.464619,1.070097,-1.288875,-9.704345,"F","orange"
"18352",278.497976,1.073389,-1.319252,-9.700604,"F","orange"
"18353",278.531243,1.068151,-1.356214,-9.741157,"F","orange"
"18354",278.564612,1.107358,-1.344692,-9.699706,"F","orange"
"18355",278.598057,1.087605,-1.34125,-9.740708,"F","orange"
"18356",278.631232,1.079524,-1.373573,-9.718711,"F","orange"
"18357",278.66468,1.065607,-1.331224,-9.766447,"F","orange"
"18358",278.698087,1.089251,-1.310274,-9.807449,"F","orange"
"18359",278.731246,1.088802,-1.339753,-9.806252,"F","orange"
"18360",278.76464,1.102569,-1.344392,-9.833786,"F","orange"
"18361",278.797987,1.11903,-1.335414,-9.754475,"F","orange"
"18362",278.831377,1.141476,-1.327333,-9.682348,"F","orange"
"18363",278.864614,1.095087,-1.316259,-9.762407,"F","orange"
"18364",278.897961,1.111099,-1.298751,-9.746993,"F","orange"
"18365",278.939596,1.097631,-1.284685,-9.625783,"F","orange"
"18366",278.964726,1.07698,-1.296656,-9.733077,"F","orange"
"18367",278.997916,1.118282,-1.345889,-9.688932,"F","orange"
"18368",279.031291,1.139082,-1.304438,-9.610369,"F","orange"
"18369",279.064657,1.136239,-1.320449,-9.679654,"F","orange"
"18370",279.097924,1.165569,-1.30773,-9.761359,"F","orange"
"18371",279.131337,1.157488,-1.279746,-9.633564,"F","orange"
"18372",279.164598,1.115289,-1.352174,-9.749837,"F","orange"
"18373",279.197948,1.05214,-1.352323,-9.888406,"F","orange"
"18374",279.231317,1.136688,-1.381055,-9.707787,"F","orange"
"18375",279.26462,1.112296,-1.316259,-9.698659,"F","orange"
"18376",279.297992,1.094489,-1.36609,-9.746245,"F","orange"
"18377",279.331274,1.118132,-1.389884,-9.794131,"F","orange"
"18378",279.364668,1.120526,-1.305335,-9.729036,"F","orange"
"18379",279.39792,1.076831,-1.329129,-9.665288,"F","orange"
"18380",279.431368,1.125914,-1.352623,-9.753278,"F","orange"
"18381",279.464557,1.116037,-1.326285,-9.764202,"F","orange"
"18382",279.497938,1.124417,-1.337209,-9.703896,"F","orange"
"18383",279.531236,1.106909,-1.31177,-9.708984,"F","orange"
"18384",279.564647,1.142374,-1.369083,-9.813136,"F","orange"
"18385",279.597993,1.099277,-1.321647,-9.72724,"F","orange"
"18386",279.631374,1.11918,-1.330326,-9.68115,"F","orange"
"18387",279.664806,1.057227,-1.333169,-9.729335,"F","orange"
"18388",279.697982,1.063363,-1.355316,-9.729036,"F","orange"
"18389",279.73162,1.126362,-1.3411,-9.831093,"F","orange"
"18390",279.76461,1.124866,-1.418316,-9.679953,"F","orange"
"18391",279.797941,1.057078,-1.331523,-9.738015,"F","orange"
"18392",279.831326,1.080422,-1.371029,-9.891548,"F","orange"
"18393",279.864702,1.079524,-1.365342,-9.719609,"F","orange"
"18394",279.897939,1.083714,-1.30758,-9.725445,"F","orange"
"18395",279.931307,1.05633,-1.332421,-9.788444,"F","orange"
"18396",279.964654,1.111997,-1.39542,-9.621443,"F","orange"
"18397",279.99794,1.135491,-1.359955,-9.699557,"F","orange"
"18398",280.031519,1.109752,-1.373722,-9.833038,"F","orange"
"18399",280.075173,1.120077,-1.390033,-9.761808,"F","orange"
"18400",280.097951,1.021163,-1.347684,-9.801463,"F","orange"
"18401",280.131236,1.125614,-1.409337,-9.711079,"F","orange"
"18402",280.164714,1.089401,-1.377314,-9.77348,"F","orange"
"18403",280.198051,1.090598,-1.358758,-9.680103,"F","orange"
"18404",280.231345,1.063812,-1.396917,-9.758217,"F","orange"
"18405",280.264649,1.11484,-1.435525,-9.825257,"F","orange"
"18406",280.297943,1.103317,-1.433879,-9.745946,"F","orange"
"18407",280.331266,1.099726,-1.415772,-9.738613,"F","orange"
"18408",280.364655,1.055731,-1.393176,-9.820169,"F","orange"
"18409",280.397944,1.078926,-1.407392,-9.73592,"F","orange"
"18410",280.431373,1.112745,-1.449442,-9.697462,"F","orange"
"18411",280.46484,1.065907,-1.398264,-9.597799,"F","orange"
"18412",280.497939,1.111398,-1.389435,-9.729036,"F","orange"
"18413",280.531491,1.142973,-1.339454,-9.772283,"F","orange"
"18414",280.56468,1.104365,-1.397366,-9.677559,"F","orange"
"18415",280.598123,1.086707,-1.297704,-9.734872,"F","orange"
"18416",280.631541,1.095237,-1.334665,-9.812537,"F","orange"
"18417",280.664719,1.109154,-1.284385,-9.753428,"F","orange"
"18418",280.697949,1.132348,-1.301594,-9.678457,"F","orange"
"18419",280.731343,1.108555,-1.304288,-9.807299,"F","orange"
"18420",280.764682,1.100774,-1.316708,-9.67726,"F","orange"
"18421",280.79794,1.125016,-1.273162,-9.650324,"F","orange"
"18422",280.831746,1.058125,-1.290521,-9.792634,"F","orange"
"18423",280.864595,1.146564,-1.385394,-9.632516,"F","orange"
"18424",280.897945,1.145517,-1.392128,-9.60184,"F","orange"
"18425",280.931359,1.055731,-1.372076,-9.578795,"F","orange"
"18426",280.964711,1.057976,-1.287977,-9.720058,"F","orange"
"18427",280.997997,1.051092,-1.355017,-9.809544,"F","orange"
"18428",281.03125,1.124417,-1.487002,-9.641944,"F","orange"
"18429",281.064737,1.092842,-1.440164,-9.594956,"F","orange"
"18430",281.098023,1.043909,-1.473384,-9.682198,"F","orange"
"18431",281.131179,1.116336,-1.542519,-9.734124,"F","orange"
"18432",281.164602,1.075185,-1.497477,-9.73158,"F","orange"
"18433",281.197895,1.063063,-1.536534,-9.752081,"F","orange"
"18434",281.231258,1.01413,-1.535037,-9.779765,"F","orange"
"18435",281.264602,1.091047,-1.514237,-9.713174,"F","orange"
"18436",281.297895,1.072641,-1.574244,-9.6183,"F","orange"
"18437",281.331247,1.047201,-1.54237,-9.755224,"F","orange"
"18438",281.364638,1.078776,-1.480418,-9.888855,"F","orange"
"18439",281.397947,1.088204,-1.526807,-9.738613,"F","orange"
"18440",281.431237,1.087455,-1.630958,-9.753727,"F","orange"
"18441",281.464639,1.070995,-1.648167,-9.825406,"F","orange"
"18442",281.497989,1.09823,-1.632305,-9.708685,"F","orange"
"18443",281.531244,1.098679,-1.647868,-9.630272,"F","orange"
"18444",281.564667,1.209414,-1.669716,-9.711528,"F","orange"
"18445",281.598101,1.258946,-1.645923,-9.641794,"F","orange"
"18446",281.631235,1.149108,-1.611954,-9.721853,"F","orange"
"18447",281.66478,1.134144,-1.5506,-9.688782,"F","orange"
"18448",281.697948,1.139232,-1.629312,-9.689082,"F","orange"
"18449",281.731271,1.083116,-1.552995,-9.711678,"F","orange"
"18450",281.764657,1.065607,-1.578883,-9.714371,"F","orange"
"18451",281.797943,1.167215,-1.528603,-9.683096,"F","orange"
"18452",281.831379,1.115439,-1.493886,-9.74415,"F","orange"
"18453",281.864633,1.100025,-1.548356,-9.776772,"F","orange"
"18454",281.897996,1.143721,-1.58427,-9.601989,"F","orange"
"18455",281.932124,1.126961,-1.460964,-9.469406,"F","orange"
"18456",281.96465,1.089999,-1.525909,-9.705393,"F","orange"
"18457",281.997999,1.131899,-1.638291,-9.881672,"F","orange"
"18458",282.031341,1.175445,-1.460066,-9.745796,"F","orange"
"18459",282.064758,1.119329,-1.317756,-9.758366,"F","orange"
"18460",282.097986,1.122023,-1.460216,-9.891997,"F","orange"
"18461",282.131464,1.179186,-1.400508,-9.875088,"F","orange"
"18462",282.164717,1.114541,-1.380606,-9.905316,"F","orange"
"18463",282.198112,1.134593,-1.352623,-9.587624,"F","orange"
"18464",282.231341,1.101821,-1.480418,-9.688184,"F","orange"
"18465",282.275944,1.113344,-1.284685,-9.679504,"F","orange"
"18466",282.298015,1.101372,-1.309076,-9.800865,"F","orange"
"18467",282.33125,1.084762,-1.309376,-9.825406,"F","orange"
"18468",282.364654,1.124267,-1.316259,-9.728887,"F","orange"
"18469",282.397939,1.15674,-1.331074,-9.675314,"F","orange"
"18470",282.431246,1.080871,-1.281542,-9.755373,"F","orange"
"18471",282.464632,1.110949,-1.379858,-9.598697,"F","orange"
"18472",282.49798,1.221984,-1.301445,-9.638502,"F","orange"
"18473",282.531541,1.119629,-1.2362,-9.628626,"F","orange"
"18474",282.564592,1.081769,-1.206122,-9.893344,"F","orange"
"18475",282.597984,1.053935,-1.43343,-9.757618,"F","orange"
"18476",282.631342,1.197443,-1.430886,-9.470304,"F","orange"
"18477",282.66473,1.098529,-1.238445,-9.637754,"F","orange"
"18478",282.697988,1.039121,-1.439565,-9.624436,"F","orange"
"18479",282.731279,1.096135,-1.448693,-9.448007,"F","orange"
"18480",282.764685,1.123819,-1.464855,-9.510408,"F","orange"
"18481",282.797939,1.112745,-1.475779,-9.683994,"F","orange"
"18482",282.831297,1.084612,-1.591453,-9.642991,"F","orange"
"18483",282.864677,1.261789,-1.544166,-9.582087,"F","orange"
"18484",282.897942,1.040617,-1.459468,-9.770038,"F","orange"
"18485",282.931303,0.922399,-1.553743,-9.638951,"F","orange"
"18486",282.964711,1.0686,-1.602077,-9.824957,"F","orange"
"18487",282.998151,1.041066,-1.489995,-9.765848,"F","orange"
"18488",283.031384,1.010988,-1.50047,-9.975648,"F","orange"
"18489",283.064599,1.058125,-1.524113,-9.711079,"F","orange"
"18490",283.097983,1.003955,-1.442259,-9.658704,"F","orange"
"18491",283.131359,1.027748,-1.455278,-9.951705,"F","orange"
"18492",283.164624,1.016375,-1.56751,-10.046429,"F","orange"
"18493",283.197987,0.892471,-1.485206,-9.98298,"F","orange"
"18494",283.231363,0.903095,-1.472936,-9.745497,"F","orange"
"18495",283.264598,0.906687,-1.469045,-9.917586,"F","orange"
"18496",283.298079,0.893668,-1.454829,-10.002284,"F","orange"
"18497",283.337436,0.907734,-1.717901,-9.648229,"F","orange"
"18498",283.364651,0.893668,-1.680939,-9.783506,"F","orange"
"18499",283.397978,0.862841,-1.639937,-9.793832,"F","orange"
"18500",283.431249,0.859549,-1.735559,-9.587773,"F","orange"
"18501",283.464673,0.839198,-1.799456,-9.573707,"F","orange"
"18502",283.497963,0.808371,-1.775214,-9.632217,"F","orange"
"18503",283.531258,0.802535,-1.819359,-9.652419,"F","orange"
"18504",283.564645,0.823186,-1.784342,-9.785901,"F","orange"
"18505",283.597942,0.884689,-1.892834,-9.848751,"F","orange"
"18506",283.631274,0.794005,-1.722989,-9.590916,"F","orange"
"18507",283.664654,0.787122,-1.589058,-9.73158,"F","orange"
"18508",283.697893,0.753901,-1.65131,-9.91175,"F","orange"
"18509",283.73127,0.786074,-1.56332,-9.767794,"F","orange"
"18510",283.764874,0.770063,-1.650711,-9.771834,"F","orange"
"18511",283.798035,0.757792,-1.535337,-9.610818,"F","orange"
"18512",283.831266,0.788768,-1.49209,-9.691476,"F","orange"
"18513",283.864773,0.749861,-1.490444,-9.693122,"F","orange"
"18514",283.897981,0.782333,-1.557933,-9.571313,"F","orange"
"18515",283.931269,0.743725,-1.383449,-9.64374,"F","orange"
"18516",283.964718,0.764526,-1.438218,-9.669778,"F","orange"
"18517",283.998106,0.751208,-1.480118,-9.60184,"F","orange"
"18518",284.031309,0.728013,-1.453632,-9.781262,"F","orange"
"18519",284.064615,0.760037,-1.435824,-9.849948,"F","orange"
"18520",284.09797,0.69973,-1.536683,-9.537344,"F","orange"
"18521",284.131339,0.672046,-1.335414,-9.758366,"F","orange"
"18522",284.164624,0.651396,-1.342896,-9.952603,"F","orange"
"18523",284.197938,0.682521,-1.383449,-9.805803,"F","orange"
"18524",284.231294,0.59094,-1.269122,-10.152975,"F","orange"
"18525",284.264675,0.597375,-1.329129,-10.044484,"F","orange"
"18526",284.298014,0.596477,-1.380606,-9.634013,"F","orange"
"18527",284.33125,0.577921,-1.266129,-9.881672,"F","orange"
"18528",284.364638,0.513425,-1.357561,-9.875836,"F","orange"
"18529",284.397943,0.493672,-1.275257,-9.402964,"F","orange"
"18530",284.434377,0.539762,-1.335114,-9.068961,"F","orange"
"18531",284.464665,0.476463,-1.146415,-9.583883,"F","orange"
"18532",284.498043,0.556372,-1.11499,-9.927463,"F","orange"
"18533",284.531357,0.614733,-1.105562,-9.561885,"F","orange"
"18534",284.564607,0.631643,-1.109752,-9.359717,"F","orange"
"18535",284.597938,0.672645,-1.365342,-9.889154,"F","orange"
"18536",284.63125,0.661871,-1.356064,-9.542282,"F","orange"
"18537",284.664853,0.682222,-1.095835,-9.444266,"F","orange"
"18538",284.697949,0.512377,-1.194899,-9.678307,"F","orange"
"18539",284.731273,0.47362,-1.205224,-9.734573,"F","orange"
"18540",284.764565,0.744773,-1.333768,-9.26215,"F","orange"
"18541",284.797946,0.520757,-1.256253,-9.549914,"F","orange"
"18542",284.831288,0.521057,-1.249818,-9.864613,"F","orange"
"18543",284.864727,0.575676,-1.427743,-9.921627,"F","orange"
"18544",284.897958,0.559964,-1.427743,-9.754475,"F","orange"
"18545",284.931299,0.547244,-1.686775,-10.059298,"F","orange"
"18546",284.964674,0.678631,-1.622429,-9.582985,"F","orange"
"18547",284.998046,0.530335,-1.579332,-9.370941,"F","orange"
"18548",285.031343,0.490829,-1.696203,-9.631619,"F","orange"
"18549",285.064584,0.503399,-1.910043,-9.927762,"F","orange"
"18550",285.09796,0.575676,-1.895228,-10.070671,"F","orange"
"18551",285.131409,0.670849,-1.703984,-9.937788,"F","orange"
"18552",285.164603,0.641968,-1.667022,-9.536895,"F","orange"
"18553",285.19792,0.576125,-1.979477,-10.274934,"F","orange"
"18554",285.231267,0.605006,-1.720445,-9.866259,"F","orange"
"18555",285.264677,0.593783,-1.532942,-9.822413,"F","orange"
"18556",285.297946,0.544102,-1.635597,-10.063937,"F","orange"
"18557",285.331289,0.54066,-1.601628,-9.860872,"F","orange"
"18558",285.364607,0.516268,-1.406793,-9.94138,"F","orange"
"18559",285.398123,0.610094,-1.450639,-9.842316,"F","orange"
"18560",285.431369,0.618025,-1.476826,-9.745647,"F","orange"
"18561",285.464575,0.643165,-1.492688,-9.495294,"F","orange"
"18562",285.49795,0.640173,-1.434328,-9.663792,"F","orange"
"18563",285.535409,0.567895,-1.451537,-9.628925,"F","orange"
"18564",285.564648,0.609945,-1.448693,-9.546771,"F","orange"
"18565",285.597899,0.547244,-1.437021,-9.691027,"F","orange"
"18566",285.631279,0.537069,-1.52142,-9.620695,"F","orange"
"18567",285.664618,0.590192,-1.503463,-9.59765,"F","orange"
"18568",285.69796,0.644811,-1.498674,-9.664989,"F","orange"
"18569",285.73129,0.623263,-1.504361,-9.709882,"F","orange"
"18570",285.764593,0.707512,-1.418914,-9.650174,"F","orange"
"18571",285.798189,0.623712,-1.422805,-9.708236,"F","orange"
"18572",285.831292,0.526893,-1.334965,-9.873142,"F","orange"
"18573",285.864833,0.516119,-1.259096,-9.909057,"F","orange"
"18574",285.89796,0.533776,-1.273013,-9.907111,"F","orange"
"18575",285.931237,0.418851,-1.320898,-10.074711,"F","orange"
