time_tick,acc_X_value,acc_Y_value,acc_Z_value
15.740243,0.405383,-1.267775,-9.697611
15.773611,0.304523,-1.334366,-9.660350
15.806910,0.389221,-1.289024,-9.577747
15.840410,0.349865,-1.381653,-9.776623
15.874997,0.331908,-1.403052,-9.736967
15.906959,0.384133,-1.363547,-9.686687
15.940550,0.506990,-1.415622,-9.783656
15.974329,0.260379,-1.465753,-9.592562
16.010639,0.277887,-1.413378,-9.716765
16.040393,0.311557,-1.431335,-9.796525
16.073734,0.217431,-1.456924,-9.676362
16.107096,0.251849,-1.431784,-9.747143
16.140388,0.181966,-1.412480,-9.632068
16.173612,0.268011,-1.389135,-9.748490
16.206921,0.393561,-1.425648,-9.842316
16.240299,0.270554,-1.365642,-9.725594
16.273747,0.341635,-1.348732,-9.705542
16.306981,0.434563,-1.339753,-9.778568
16.340252,0.362735,-1.408140,-9.767195
16.373850,0.465240,-1.347535,-9.772732
16.407497,0.377848,-1.433430,-9.665438
16.440679,0.438454,-1.413976,-9.632666
16.473883,0.463594,-1.472337,-9.695815
16.507094,0.551135,-1.676899,-9.908009
16.540250,0.522553,-1.618239,-9.887059
16.573664,0.352858,-1.598486,-9.551410
16.606929,0.339241,-1.568408,-9.724697
16.640266,0.360939,-1.669566,-9.511006
16.673770,0.271602,-1.669866,-9.660500
16.706995,0.404186,-1.509299,-9.612764
16.740387,0.115375,-1.416071,-9.577598
16.773699,0.388772,-1.403800,-9.669329
16.806971,0.358395,-1.414126,-9.749238
16.840352,0.345226,-1.477724,-9.670825
16.873951,0.324276,-1.557783,-9.652419
16.907042,0.148895,-1.439864,-9.729934
16.940444,0.242871,-1.596391,-9.620246
16.973693,0.368720,-1.572448,-9.765100
17.007112,0.247659,-1.503463,-9.730533
17.040340,0.317991,-1.509748,-9.669179
17.073834,0.426632,-1.467249,-9.813285
17.117696,0.209949,-1.444204,-9.635659
17.140384,0.409273,-1.459917,-9.701801
17.173757,0.322630,-1.387789,-9.715269
17.207009,0.342383,-1.468297,-9.710032
17.240574,0.330112,-1.454230,-9.753428
17.273615,0.389221,-1.428641,-9.818074
17.307010,0.450425,-1.379259,-9.765848
17.340361,0.325024,-1.419962,-9.715568
17.373715,0.423938,-1.358459,-9.745796
17.407064,0.470627,-1.335563,-9.765250
17.440269,0.446235,-1.397665,-9.729784
17.473754,0.482599,-1.377912,-9.687435
17.506968,0.417803,-1.422655,-9.689979
17.541057,0.472123,-1.369981,-9.765100
17.573656,0.374107,-1.434328,-9.688034
17.606968,0.464791,-1.403352,-9.704644
17.640368,0.432917,-1.439715,-9.742654
17.673706,0.340587,-1.428342,-9.708834
17.706977,0.264718,-1.538030,-9.683844
