time_tick,lac_X_value,lac_Y_value,lac_Z_value
340.732258,0.014282,0.033834,0.077781
340.762287,0.043922,0.010902,0.031439
340.792316,0.058752,0.013922,0.043894
340.822345,0.006681,0.026903,0.069197
340.852375,-0.008195,0.014158,0.028514
340.882378,-0.008605,-0.016223,0.017286
340.912402,-0.011586,-0.005116,0.010945
340.962469,-0.011413,-0.005183,0.013314
340.992495,0.004031,0.012544,-0.019651
341.022521,0.012425,-0.005150,0.030185
341.052546,0.034085,0.018203,0.049094
341.092582,0.039071,-0.001124,0.030996
341.122608,0.005129,-0.010312,0.058055
341.162644,0.001884,0.031359,0.039213
341.182659,-0.030706,0.075822,0.032615
341.232677,-0.038460,0.021258,0.044239
341.262703,-0.043390,-0.029103,0.075271
341.292741,-0.006361,0.025152,0.092668
341.332788,0.004529,0.021564,0.056455
341.362812,0.017950,-0.025505,0.085378
341.392820,0.041867,0.012638,0.096709
341.432851,0.022156,0.027779,0.048771
341.462892,-0.035942,-0.008637,0.012930
341.492924,-0.016255,0.025313,0.033245
341.522952,0.018084,0.031719,0.051902
341.562984,-0.023600,-0.014956,0.061462
341.592997,-0.015464,0.055227,0.041711
341.633045,0.020139,-0.025499,0.022683
341.663072,0.022129,-0.024379,0.026155
341.693097,0.006555,0.053871,0.044922
341.713088,0.003411,0.034895,0.071568
341.763159,0.010760,0.027219,0.018803
341.783158,0.007667,0.024532,0.072977
341.813195,-0.001540,0.038542,0.085029
341.863241,0.000249,-0.007260,0.050405
341.893268,-0.009023,-0.004918,0.074443
341.923293,0.009525,0.037276,0.047571
341.953319,0.003181,-0.010309,0.033719
341.993343,0.018254,-0.024785,0.043826
342.023364,0.000591,-0.027335,0.046109
342.063415,0.007621,0.003899,0.067802
342.083431,0.017355,0.024411,0.040547
342.133458,-0.034536,0.071685,0.040931
342.143483,-0.029270,0.039814,0.079015
342.193498,0.001249,-0.043306,0.004543
342.233559,0.017624,-0.062170,0.014710
342.253576,0.006778,-0.027722,0.062676
342.293575,0.039503,0.081309,0.020297
342.323601,0.029922,0.005299,-0.032698
342.363637,0.012851,-0.074446,0.086804
342.393660,0.024471,0.054689,0.068248
342.433669,-0.047674,0.042536,0.040791
342.463695,-0.011254,-0.056894,0.089139
342.493724,0.018444,0.061442,-0.017061
342.523753,-0.010534,0.039456,0.032882
342.553783,0.015939,0.026713,0.051642
342.583812,0.000115,0.074362,0.025375
342.613849,-0.036935,-0.021058,0.059007
342.663894,0.001407,0.005544,0.157901
342.703924,-0.003826,0.071897,-0.012682
342.733951,-0.025853,-0.037002,0.211669
342.763976,0.055141,0.037080,0.144545
342.793999,0.060317,0.067531,-0.096612
342.824027,-0.002613,0.067576,0.057278
342.854053,-0.088829,-0.076846,0.170061
342.884079,-0.020911,-0.015463,0.006000
342.914104,0.008642,0.034207,-0.020183
342.964149,-0.090830,0.020763,0.081854
343.004182,-0.088935,0.032414,0.010065
343.034207,-0.045856,0.115905,0.064143
343.064232,-0.022265,0.051499,0.195706
343.094258,0.025498,0.005119,0.013311
343.124269,0.021010,0.000016,-0.001241
343.154303,-0.031850,-0.019309,0.138543
343.184337,-0.086953,-0.031189,0.067431
343.214360,-0.126727,0.014039,-0.102840
343.254377,-0.193479,0.031526,0.169774
343.284406,-0.131759,0.053442,0.046994
343.314435,-0.107350,0.016131,-0.127963
343.364488,-0.146138,0.037166,0.109039
343.394514,-0.124741,-0.036221,0.032867
343.424540,-0.075069,-0.038298,-0.041213
343.454540,-0.070175,-0.021479,0.075462
343.484591,-0.087669,-0.007052,0.012622
343.524626,-0.183774,0.009240,0.008773
343.564662,-0.245732,-0.020672,0.058077
343.584678,-0.268456,0.014995,0.019075
343.634715,-0.310779,0.008460,0.014709
343.644728,-0.331912,0.016316,0.029868
343.694770,-0.429014,0.047622,0.138319
343.724796,-0.396573,0.023894,0.052003
343.754793,-0.354983,-0.002954,0.000452
343.794856,-0.372900,-0.013827,0.179779
343.814861,-0.399164,0.024606,0.163987
343.864913,-0.386328,0.050262,-0.007855
343.884931,-0.349004,0.066729,0.061140
343.934948,-0.394168,0.020924,0.137036
343.964978,-0.480441,-0.016576,0.105421
343.995026,-0.483193,-0.020678,0.061920
344.025049,-0.486361,0.018471,-0.040218
344.055076,-0.527204,0.050590,0.075281
344.085101,-0.588973,0.020541,0.049806
344.115127,-0.581414,0.024618,0.054780
344.145152,-0.512651,-0.005951,0.070576
344.205204,-0.524640,-0.015704,0.066410
344.235230,-0.465770,0.051679,0.041952
344.265255,-0.274738,0.108312,0.048633
344.295281,-0.127437,0.024489,0.016710
344.325306,-0.175673,0.007403,0.022231
344.355331,-0.323363,-0.016156,0.125279
344.385338,-0.307032,0.081843,-0.001845
344.415383,-0.273516,0.063678,0.036282
344.465427,-0.291692,0.008745,0.078616
344.485425,-0.330902,0.060672,0.228162
344.535484,-0.201360,0.060177,0.150205
344.545485,-0.188090,0.024399,-0.009101
344.595536,-0.271138,-0.000149,0.330753
344.625558,-0.283745,-0.000439,0.188603
344.655586,-0.276441,0.110990,0.019315
344.695611,-0.269030,-0.001551,0.152003
344.725647,-0.243886,0.071565,0.123674
344.755673,-0.199346,0.042877,0.081790
344.785698,-0.156341,0.049134,0.064739
344.825733,-0.094420,0.004967,0.043092
344.855758,-0.063707,-0.035966,-0.010454
344.905799,-0.160367,0.032397,0.117559
344.925791,-0.157877,0.012588,0.053436
344.955832,-0.127893,0.011224,-0.071130
344.985852,-0.162595,-0.002253,0.085132
345.015880,-0.164185,-0.063819,0.067223
345.045909,-0.128620,0.030012,-0.040418
345.105960,-0.045541,-0.017328,0.097973
345.135984,-0.008706,0.013432,0.035687
345.166019,-0.064812,-0.027974,0.110138
345.196044,-0.090216,0.013165,0.176087
345.226070,-0.096361,0.001596,0.142708
345.256095,-0.096420,0.029821,0.051106
345.296130,-0.125268,0.073889,0.208219
345.316145,-0.116599,0.055790,0.164994
345.356181,-0.097416,0.060081,0.058177
345.406222,-0.087682,0.057801,0.152359
345.436248,-0.056312,0.077207,0.097617
345.466273,-0.045974,0.021324,0.107704
345.496272,-0.065086,-0.028363,0.151679
345.526317,-0.066964,0.022792,0.138679
345.556346,-0.056396,0.038692,0.149166
345.586374,-0.030778,-0.015413,0.158029
345.616399,-0.015579,-0.013644,0.095375
345.656415,-0.088425,0.024299,0.101543
345.706475,-0.043707,0.034160,0.115963
345.716475,-0.020220,-0.008185,0.078493
345.746502,0.023736,0.013149,-0.051578
345.796551,-0.050681,0.023875,0.140664
345.826577,-0.007147,0.083483,0.076248
345.856603,0.081554,-0.061149,0.176653
345.886627,0.145451,0.040022,-0.089779
345.926663,-0.044017,0.006611,0.177433
345.956687,0.004803,0.002913,0.033448
346.006713,0.050279,0.063916,0.070603
346.036754,-0.025950,0.045696,-0.000163
346.066764,-0.124997,0.025320,0.046159
346.096782,-0.139351,0.041574,0.223215
346.126825,-0.054963,-0.012387,0.060967
346.156842,-0.020687,0.040256,-0.115395
346.186870,-0.153121,0.040682,0.142659
346.226915,-0.134601,0.048693,0.212000
346.256942,-0.002750,0.018304,0.005944
346.306957,-0.086760,0.028563,0.198274
346.337008,-0.084891,0.064599,0.253309
346.367032,0.018011,0.076471,0.012357
346.397058,-0.014888,0.013423,0.061880
346.427083,-0.085270,-0.010100,0.148373
346.457103,-0.089733,0.004460,0.138928
346.487134,-0.031531,0.032719,0.137297
346.527168,0.007484,-0.035020,0.211331
346.547160,0.068151,0.055832,-0.083046
346.597224,-0.088426,0.014047,0.192601
346.627254,-0.016162,-0.010935,0.236396
346.657279,0.026872,-0.010123,-0.034690
346.687305,-0.041613,-0.022318,-0.042851
346.727335,-0.068452,0.023023,0.225980
346.757362,0.024901,-0.011170,0.072791
346.787387,-0.010075,0.011949,-0.101952
346.817411,-0.066557,0.066342,0.225315
346.857423,-0.003995,-0.033362,0.151991
346.887472,0.076096,0.029714,-0.111670
346.937513,-0.121242,0.010973,0.348740
346.957531,-0.055044,-0.037527,0.134227
346.987557,0.027067,-0.030248,-0.073491
347.017568,0.033204,0.071178,0.053562
347.057614,-0.041920,-0.027613,0.129742
347.087639,0.062038,0.021806,-0.159126
347.137681,-0.079784,-0.021980,0.201116
347.157698,-0.109687,-0.031311,0.304142
347.197725,-0.004404,-0.009847,-0.060845
347.227737,0.023809,0.102969,-0.064977
347.257766,-0.170026,0.135438,0.318886
347.287742,-0.138549,0.063357,0.300884
347.327778,0.074123,0.130758,-0.014566
347.357806,-0.030073,0.138955,0.296278
347.387826,-0.118059,0.023155,0.308459
347.427871,-0.000392,0.103922,0.149411
347.457897,0.000323,0.153181,0.381709
347.497916,0.008705,0.027969,0.049602
347.527956,-0.048759,0.000469,0.070402
347.557983,-0.113685,0.134643,0.409987
347.598013,0.018330,0.079749,0.021274
347.628039,-0.013489,0.040976,-0.140790
347.658064,-0.117326,0.037537,0.195647
347.688089,-0.073307,0.066228,0.259041
347.728125,0.070575,0.087867,-0.160757
347.758121,-0.041828,0.149761,0.056626
347.798184,-0.039210,-0.008329,0.071529
347.828209,0.081026,0.137962,0.004709
347.858234,-0.025247,0.129741,0.118346
347.888236,-0.136098,-0.012384,0.250173
347.918285,-0.004722,0.028374,0.016221
347.958316,0.077856,0.123860,0.124693
347.988341,0.006894,0.006242,0.240879
348.018366,0.076935,0.015503,0.147393
348.058400,0.111127,0.010249,-0.008912
348.088425,-0.032382,0.054774,0.157857
348.128460,-0.066975,-0.033069,0.112193
348.158486,-0.059910,-0.059220,0.059925
348.188510,-0.013012,-0.071372,-0.110775
348.218536,-0.150682,-0.013250,0.206359
348.258567,-0.003269,0.014648,0.119990
348.288568,0.153545,-0.014401,-0.035258
348.318593,0.017297,-0.144153,0.189116
348.358653,0.002545,-0.138918,0.203475
348.398673,0.110213,0.000456,0.044491
348.428702,-0.023690,0.009314,0.285697
348.458731,-0.098058,-0.096625,0.125167
348.498768,-0.052683,-0.086448,-0.008217
348.528765,-0.045252,0.044927,0.032679
348.558795,-0.056984,-0.178559,0.448804
348.588821,0.166608,-0.041632,-0.195649
348.618868,0.067612,0.000732,0.052490
348.658902,-0.174783,-0.134881,0.335790
348.698937,-0.038003,-0.101745,-0.059379
348.728963,-0.006471,0.005224,-0.054239
348.758988,-0.066224,0.066613,0.075699
348.799018,0.109363,-0.041562,0.019307
348.829044,0.137942,0.011732,0.005084
348.859068,0.060906,0.057743,0.128867
348.899096,0.016083,-0.074908,-0.077226
348.929127,0.027687,0.113066,0.147124
348.959126,-0.026518,0.007716,0.243939
348.989155,-0.048976,-0.003617,-0.035895
349.029187,-0.099451,0.083759,0.164640
349.059239,-0.128614,0.040341,0.217463
349.089263,0.021654,0.177849,-0.056061
349.119289,0.010981,0.030149,0.183848
349.159320,0.065419,0.087090,0.133042
349.199355,-0.020052,0.125097,0.145085
349.229360,0.023753,0.107665,-0.208610
349.259404,-0.024641,0.129867,0.023587
349.289429,-0.032248,0.062965,0.044570
349.329463,-0.072826,0.054120,-0.063582
349.359489,-0.094743,0.257171,0.349322
349.389498,0.041971,0.005634,0.086909
349.419536,0.094913,0.145581,-0.049477
349.459561,-0.054070,-0.021237,0.531832
349.489585,0.060416,0.235131,0.200738
349.519610,0.090640,0.103103,-0.065099
349.559654,-0.028673,0.221660,0.263898
349.589680,-0.003766,0.148358,0.498264
349.629691,0.157449,0.077378,-0.225206
349.659721,0.126793,0.189909,-0.255806
349.689749,-0.006592,0.382261,0.509762
349.729796,0.232955,0.291574,-0.021366
349.759820,0.340662,0.214032,-0.249861
349.789843,0.224095,0.305202,0.417992
349.819871,0.286967,0.234338,0.380752
349.859905,0.565228,0.240121,-0.377826
349.889930,0.337137,0.272001,0.192762
349.929965,0.255731,-0.019389,0.301488
349.959989,0.540852,0.064996,-0.280486
349.990014,0.507251,0.134597,-0.064898
350.020039,0.277319,0.037361,0.383189
350.060071,0.521507,0.050490,-0.143694
350.090096,0.572316,0.098969,-0.282988
350.130118,0.415961,-0.068482,0.305688
350.160145,0.530183,-0.084854,0.113217
350.190153,0.645806,0.005877,-0.206121
350.230214,0.585211,0.049949,-0.000967
350.260214,0.552669,0.005080,0.245739
350.290264,0.604433,-0.118716,-0.105856
350.320289,0.617656,0.002791,-0.125754
350.360321,0.589753,-0.063483,0.057670
350.390346,0.539752,-0.130009,0.151010
350.430380,0.551240,-0.120264,0.108180
350.460405,0.511321,-0.099202,0.125411
350.490429,0.473597,-0.098270,0.384302
350.530437,0.449566,-0.054871,0.175702
350.560477,0.415628,0.022231,-0.218314
350.590507,0.364150,-0.093554,0.326005
350.620535,0.352839,-0.116426,-0.017070
350.660572,0.313426,-0.292568,0.239968
350.690570,0.318155,-0.032987,-0.184870
350.720599,0.247351,-0.090417,0.175739
350.760654,0.094251,-0.160247,0.127839
350.790679,0.199531,-0.079518,0.213864
350.830713,0.251152,-0.129775,-0.300367
350.860724,0.188928,-0.055368,-0.171830
350.890738,0.099626,-0.013197,0.106418
350.930794,0.219255,-0.062653,-0.139593
350.960819,0.268462,0.050184,-0.443730
350.990844,0.234928,-0.017313,-0.184952
351.020869,0.184696,-0.070184,-0.239091
351.060902,0.177175,0.141600,0.046404
351.090914,0.194616,-0.051283,0.039441
351.130963,0.154900,0.197198,-0.230177
351.160988,-0.017572,0.093373,0.099552
351.191013,0.085700,0.142190,0.347581
351.221037,0.169586,0.277785,-0.274370
351.251062,0.151911,0.364644,-0.036378
351.301076,0.021796,0.154440,0.417085
351.331101,0.148481,0.231983,0.029925
351.361125,0.192711,0.517067,0.063685
351.391177,0.139347,0.483023,0.386389
351.431212,0.125194,0.258861,0.041442
351.461237,0.118619,0.174391,0.285200
351.501267,0.204173,0.183370,-0.075871
351.531293,0.124125,0.149792,-0.211657
351.551312,0.050520,0.085074,0.101743
351.591343,-0.006827,0.087369,0.504207
351.631377,0.151926,0.120028,-0.441961
351.661402,0.095398,0.036980,-0.208315
351.681414,0.069652,-0.019933,0.204009
351.731436,0.097781,0.033754,-0.353494
351.761466,0.123776,0.114130,-0.426061
351.791486,0.083870,0.058033,-0.046113
351.821508,0.062942,-0.093285,-0.067607
351.861540,0.079634,-0.013268,-0.154383
351.901601,0.061818,0.113283,-0.010500
351.921618,0.036485,-0.009234,0.036843
351.951617,0.057331,-0.048156,-0.010530
351.991675,0.056395,0.001952,-0.030011
352.011676,0.058647,-0.010932,-0.184960
352.061734,0.063242,-0.084281,0.347661
352.091760,0.137679,-0.162375,-0.600128
352.131790,0.012953,-0.089802,0.451538
352.161815,-0.047138,-0.279589,0.417626
352.201849,0.065525,-0.199562,0.067431
352.231862,0.039605,-0.212160,0.158930
352.261892,-0.033498,-0.283831,0.350294
352.291845,0.038768,-0.092087,0.021347
352.331862,-0.000478,-0.159163,0.213048
352.361908,-0.019496,-0.168328,0.311577
352.391932,0.061654,-0.185977,-0.391646
352.431964,0.031975,-0.056859,0.235474
352.461988,-0.007775,-0.046055,0.219584
352.492013,-0.047062,0.031995,-0.183938
352.532047,0.057086,0.403134,-0.118692
352.562048,0.065675,0.400605,0.261035
352.592095,0.041217,0.048824,-0.014604
352.632131,0.032975,0.388187,-0.194456
352.652146,0.036460,0.517727,0.211634
352.702187,0.108478,0.142062,-0.139018
352.712196,0.070120,0.161031,-0.332494
352.762237,0.024464,0.452701,0.106971
352.792256,0.029816,0.326427,-0.007195
352.822272,0.030234,0.426765,-0.134151
352.862320,-0.023111,0.118987,0.004616
352.892345,-0.015876,0.203060,0.150285
352.932378,0.032080,0.197072,0.049253
352.962379,0.017991,-0.096314,0.102821
352.992406,0.000464,-0.314975,0.173383
353.022426,0.014922,0.033260,0.406095
353.062485,0.022924,0.004951,-0.175359
353.102504,0.015641,-0.213844,0.149401
353.132543,-0.037045,-0.402572,0.781423
353.162564,0.004570,-0.359226,-0.181076
353.192592,0.007235,-0.165975,-0.409614
353.212609,-0.045557,-0.126022,-0.015293
353.272629,-0.006113,-0.426341,0.159857
353.292677,0.078888,-0.026597,-0.707079
353.322702,0.000620,0.006222,-0.455754
353.362731,-0.133956,-0.315896,0.544967
353.402746,0.049311,-0.307682,-0.248888
353.422782,0.055276,-0.055064,-0.464612
353.462805,-0.129770,-0.104206,0.220929
353.482832,-0.082217,-0.037313,0.144375
353.522864,0.029343,-0.089331,-0.423819
353.572907,-0.022387,0.005917,-0.006354
353.602931,-0.017288,-0.099555,0.137622
353.632956,0.003303,-0.108157,-0.327230
353.662980,-0.015547,-0.005515,-0.297681
353.693005,-0.034113,0.012592,0.216480
353.723023,-0.028508,-0.295334,-0.317489
353.763037,-0.025532,0.171691,0.000957
353.783079,-0.029416,-0.163058,0.619320
353.823113,0.011372,0.121773,0.021840
353.853138,-0.024577,0.012203,-0.056411
353.883163,-0.072396,-0.012285,0.143725
353.933201,0.004101,-0.141564,0.207109
353.963205,0.097768,0.035871,-0.200066
353.993229,-0.014040,0.018661,-0.086757
354.023258,-0.081724,0.044117,0.077179
354.053288,-0.010834,0.451603,0.151155
354.083317,0.026986,0.352968,-0.148120
354.113346,0.044976,0.324080,-0.123831
354.163368,0.005303,0.123021,-0.069307
354.193398,0.055692,0.223057,-0.851556
354.233451,-0.054956,0.535037,0.771191
354.263475,-0.026760,0.076766,0.634370
354.293491,0.256323,0.090931,-1.278891
354.323522,0.044853,0.322442,-0.537512
354.353551,-0.138779,0.046456,0.935224
354.383574,-0.053554,-0.120071,0.471094
354.413599,0.196535,-0.017519,-0.835849
354.463642,-0.100270,-0.274475,0.887046
354.483648,-0.170214,-0.518441,1.225259
354.513676,-0.032956,-0.250826,0.083845
354.563723,-0.066647,-0.127056,0.117135
354.573716,-0.070097,-0.109461,0.481409
354.623771,0.026967,-0.298692,0.175001
354.663794,-0.046260,-0.360959,-0.509229
354.683820,-0.069004,-0.395530,-0.317282
354.723851,-0.246559,-0.769574,1.491357
354.753881,0.064465,-0.496601,-0.876187
354.803920,-0.106797,-0.088773,-0.546723
354.813929,-0.136861,-0.052575,-0.213541
354.863970,-0.113926,-0.481467,0.153044
354.893994,0.072970,-0.144279,-0.810648
354.924018,0.093883,0.105257,-0.436823
354.964052,-0.006274,0.195564,0.553376
354.984067,0.083657,0.073225,0.142442
355.024102,0.216022,0.091334,-0.728131
355.054113,0.105788,-0.037634,0.139411
355.084152,0.023977,-0.087185,0.497369
355.134191,-0.079776,0.122159,-0.348370
355.164219,-0.129441,0.205681,0.124206
355.194218,-0.129529,0.069606,0.529691
355.224247,-0.073108,0.183547,0.155349
355.264299,-0.033419,0.215436,-0.168850
355.284299,-0.036103,0.114369,-0.426652
355.314335,-0.075224,0.049153,0.234614
355.344349,0.040351,-0.166618,0.521207
355.404412,0.135969,0.322514,-0.451553
355.434438,-0.102334,0.184944,0.257530
355.464451,-0.097457,0.008460,0.369223
355.494462,0.088340,0.173045,-0.333278
355.524513,-0.012281,0.189204,-0.465338
355.554537,-0.111078,-0.122037,-0.517228
355.584562,-0.144884,-0.335840,0.539638
355.624595,-0.012500,-0.391069,0.606299
355.664631,0.067431,0.247111,-0.289425
355.684638,-0.107126,0.309564,-0.342165
355.734685,-0.070798,-0.212723,0.913633
355.744696,0.001162,-0.156356,0.614536
355.794713,0.085084,0.116339,-0.635562
355.824760,-0.120221,-0.165758,0.232733
355.854784,-0.137616,-0.227870,1.901592
355.894812,0.304887,-0.294832,-0.723221
355.924842,0.147899,0.222488,-0.793007
355.964877,-0.316043,-0.257256,0.573491
355.984893,-0.245696,-0.256955,0.946759
356.024926,0.262337,-0.287139,-0.833570
356.044942,0.110201,-0.370151,-1.120907
356.094981,-0.332582,-0.202911,0.324942
356.125007,-0.114566,-0.383635,0.069918
356.155031,0.289739,-0.408216,-1.040731
356.185056,0.226351,-0.140343,-0.816497
356.225090,-0.214614,-0.367018,0.461514
356.255114,-0.131747,-0.246795,-0.199293
356.285140,0.138042,-0.017409,-0.583582
356.335178,-0.080827,-0.027213,-0.092427
356.365177,-0.163008,-0.024568,0.041913
356.395206,-0.070274,0.143549,-0.134431
356.425254,0.133245,0.154733,0.360231
356.455277,0.143483,0.170296,0.230969
356.495312,-0.027869,0.299080,0.515075
356.515327,-0.067187,0.246754,0.471890
356.545352,-0.061991,0.247567,0.502720
356.595396,0.137354,0.340767,0.092472
356.635426,-0.100701,0.019919,0.431800
356.665450,-0.106245,0.216170,0.646896
356.695470,-0.037779,0.384977,0.176398
356.725499,0.076088,0.392698,-0.569878
356.755526,0.101567,0.243430,-0.270282
356.785550,-0.006136,-0.061222,-0.045319
356.815575,0.016954,0.043718,-0.458641
356.855596,-0.000482,0.125751,-0.668581
356.885621,-0.022060,-0.233176,-0.215118
356.915655,0.026737,-0.264881,-0.260496
356.945684,0.128856,-0.041974,-0.445745
356.995723,-0.134953,-0.303256,-0.533995
357.025748,-0.159692,-0.232838,0.331029
357.055773,-0.047109,-0.351601,0.271889
357.095800,0.028751,-0.067235,-0.524122
357.125830,-0.158293,-0.054147,0.454374
357.165866,-0.043824,0.015621,0.543008
357.185881,0.019161,-0.155290,-0.168463
357.235914,-0.093563,0.222006,0.792637
357.265946,-0.156891,-0.310526,0.691117
357.295906,-0.050058,-0.277486,-0.338308
357.325934,-0.111085,-0.054687,0.132371
357.355983,-0.147985,-0.057206,0.454616
357.385982,-0.076334,-0.033439,0.199154
357.426038,0.112278,0.078801,-0.265222
357.456043,0.032032,-0.018963,0.213131
357.486088,0.081671,-0.140163,-0.022461
357.536127,0.187471,-0.621756,-0.596958
357.566154,0.099910,-0.307001,-0.466988
357.596178,-0.155077,-0.409288,0.036968
357.626203,-0.011250,-0.148813,-1.003493
357.656228,0.095774,0.029880,-0.688224
357.686231,-0.037076,-0.297726,-0.091954
357.716254,-0.055083,-0.073709,-0.293687
357.746302,-0.045290,-0.063111,-0.649635
357.786337,0.031883,0.170859,-0.063953
357.836373,0.019664,-0.050556,0.120236
357.866401,0.030609,0.002583,-0.076588
357.896426,-0.112416,0.265966,0.546767
357.926451,-0.141484,-0.075596,0.411570
357.956476,-0.131290,0.109608,0.383277
357.986501,-0.080859,0.046096,0.454847
358.026532,-0.065527,0.325486,-0.009404
358.056546,-0.134683,0.257851,0.506793
358.086574,-0.056137,0.289332,0.664987
358.116588,0.114396,0.004633,0.079771
358.146635,0.085527,0.142384,-0.536608
358.196674,-0.152112,0.050234,0.229865
358.226699,-0.083062,0.086105,0.097707
358.256709,0.134708,0.195685,-0.554521
358.286738,-0.059369,-0.091673,-0.184704
358.316774,-0.120395,-0.177665,0.264722
358.356808,0.014194,-0.190212,-0.348297
358.406820,-0.022623,0.183297,-0.337001
358.426843,-0.147487,0.085033,0.432249
358.466889,-0.060506,-0.142396,-0.043338
358.496912,-0.012921,0.089646,-0.633066
358.526941,-0.092907,-0.298712,0.482078
358.556971,0.012586,-0.405590,0.178236
358.587000,0.008963,-0.052580,-0.059924
358.627032,-0.052880,0.296286,-0.420686
358.657056,-0.134134,0.207982,0.368121
358.697092,-0.035444,0.213844,0.284281
358.727102,0.018796,0.049875,-0.326639
358.757140,-0.068173,-0.044098,-0.007077
358.797174,-0.070924,-0.352812,0.987336
358.827197,0.073838,-0.077199,-0.487586
358.857221,0.119761,0.438824,-0.227769
358.887247,-0.086853,-0.033821,0.408408
358.927282,-0.103251,-0.576754,0.388338
358.957291,0.118317,-0.050808,-0.342358
358.997340,-0.058762,0.111954,0.153069
359.027366,-0.173197,-0.375137,0.131337
359.057390,-0.127003,-0.614983,0.353221
359.097406,0.089927,0.000492,-0.286496
359.127446,-0.032231,0.043575,-0.144988
359.157471,-0.096868,0.145508,0.199868
359.187497,-0.084765,-0.347567,0.275272
359.227513,0.218217,-0.025268,-0.425852
359.257535,0.014692,-0.003058,0.074058
359.287580,-0.143998,-0.032117,0.268467
359.327615,-0.119656,0.026322,-0.094180
359.357640,-0.097931,-0.102592,-0.305503
359.387665,-0.022481,-0.152186,0.059127
359.417690,-0.065985,-0.179816,0.053813
359.457721,0.002256,-0.012694,-0.256511
359.487746,0.152227,0.474868,-0.179223
359.517755,0.140291,0.260839,0.286223
359.557805,-0.000512,-0.314786,-0.378365
359.587830,-0.136881,-0.371230,-0.225942
359.637874,-0.168113,0.182057,0.404646
359.657867,-0.070419,0.310410,0.138611
359.687896,0.169241,0.466192,-0.672508
359.727930,0.034216,0.203386,0.016432
359.757959,0.048637,0.143785,0.506300
359.787976,0.197451,0.017543,0.012218
359.828031,0.178978,0.145397,-0.540542
359.858055,-0.112124,0.128914,0.142413
359.878071,-0.182316,0.276992,0.391844
359.928111,-0.112679,0.531715,-0.220124
359.968146,-0.089108,0.036925,0.026001
359.998172,-0.138260,-0.210920,0.258656
360.028197,-0.011461,-0.050716,0.056675
360.058221,0.143281,0.312260,-0.176839
360.098231,0.121205,0.145557,0.167625
360.128257,-0.031517,-0.216515,0.142169
360.158292,-0.148616,-0.011382,-0.118982
360.198328,-0.158681,0.105440,0.108886
360.228366,-0.119013,0.202268,0.187131
360.258391,-0.051682,-0.044299,-0.022579
360.288415,0.105874,-0.019027,-0.224582
360.328446,0.103058,-0.172282,0.397275
360.358454,0.330183,0.023533,0.040151
360.388496,0.384352,0.233560,0.061538
360.418522,0.241859,0.164049,-0.237017
360.458557,0.036944,-0.339298,0.175474
360.498592,0.184499,-0.299963,0.183234
360.528617,0.286412,-0.032549,-0.207558
360.558641,0.224511,0.203748,-0.179272
360.588666,0.174165,0.062428,0.246883
360.618692,0.241401,-0.098716,0.263955
360.658717,0.434826,-0.073059,-0.070606
360.688748,0.500174,0.080154,0.186947
360.718775,0.508632,-0.040541,-0.098627
360.758785,0.411654,0.036142,-0.032568
360.798827,0.390666,-0.017715,-0.038072
360.828856,0.440360,0.063902,-0.000882
360.858885,0.398478,-0.040522,0.016443
360.888914,0.459900,-0.063100,-0.053049
360.928949,0.359010,0.003157,0.015297
360.958974,0.231451,0.099759,-0.084988
360.988999,0.210420,0.117524,-0.245019
361.029034,0.216475,0.046907,0.065830
361.059059,0.189765,-0.022255,-0.060997
361.089084,0.124758,0.015058,-0.075593
361.129118,0.135661,0.025912,0.063018
361.159144,0.185835,0.082374,0.036092
361.189170,0.194594,0.067002,-0.135832
361.219194,0.204675,0.060817,-0.056982
361.259226,0.128731,-0.055365,0.119025
361.289250,0.147360,-0.015849,0.051709
361.329282,0.092080,0.100510,-0.360368
361.359310,-0.063784,0.111467,0.252386
361.399345,0.095342,0.037422,0.256076
361.429371,0.157669,0.095304,-0.478023
361.459396,0.104808,0.212716,0.083665
361.489421,-0.072380,0.098295,0.316915
361.519446,0.009167,0.204763,0.058332
361.559478,0.181987,0.131037,-0.252944
361.599514,-0.005463,0.181503,0.213712
361.629514,-0.085202,0.193270,0.399686
361.659542,0.137511,0.393120,-0.086937
361.689571,0.190769,0.265486,-0.281262
361.729623,0.001908,0.227215,0.342446
361.759648,0.038281,0.227501,0.435341
361.789673,0.207564,0.308989,-0.207098
361.819699,0.071470,0.232280,0.009880
361.859730,0.106003,0.163070,0.660769
361.899765,0.183611,0.314721,-0.516473
361.929791,0.098008,0.404773,-0.307914
361.959815,-0.000119,0.147814,0.507842
361.989841,-0.036243,-0.092949,0.033466
362.029867,0.070322,0.194630,-0.451336
362.059879,0.029173,0.132509,0.221981
362.089903,-0.107389,-0.074110,0.258216
362.119933,-0.101904,-0.071173,-0.268662
362.159955,0.144343,0.022158,-0.146035
362.189987,-0.027510,-0.057444,0.041484
362.220018,-0.143692,-0.005300,0.060171
362.250055,-0.020763,0.028952,-0.129017
362.290026,0.037810,-0.050715,-0.030353
362.330061,-0.103859,0.002366,0.189570
362.360085,-0.025282,-0.029420,-0.090534
362.400117,0.139409,-0.071284,0.115389
362.430142,0.104044,0.086213,0.180512
362.470176,0.056383,0.096088,-0.032975
362.490193,0.149153,0.064688,-0.100921
362.530228,0.151905,-0.025862,0.208627
362.550243,0.143397,0.019913,0.124018
