time_tick,acc_X_value,acc_Y_value,acc_Z_value
12.712632,-1.249369,-2.176257,-9.563082
12.744293,-1.233357,-2.249882,-9.632068
12.777653,-1.282141,-2.136303,-9.535249
12.811019,-1.293663,-2.121638,-9.661248
12.844343,-1.236949,-2.167428,-9.614260
12.877626,-1.241438,-2.109666,-9.584631
12.911017,-1.251314,-2.172067,-9.544227
12.944283,-1.315062,-2.162790,-9.609920
12.977690,-1.236649,-2.193766,-9.637754
13.010941,-1.236500,-2.111761,-9.458033
13.044217,-1.338257,-2.208131,-9.593759
13.077616,-1.219440,-2.121039,-9.418976
13.110927,-1.222284,-2.083329,-9.592113
13.144286,-1.258796,-2.106973,-9.643889
13.177636,-1.245628,-2.246889,-9.758965
13.210876,-1.217645,-2.233720,-9.640747
13.243459,-1.271366,-2.191970,-9.682647
13.277567,-1.240241,-2.232673,-9.569966
13.310990,-1.209863,-2.260506,-9.668431
13.344256,-1.190559,-2.143635,-9.646583
13.377647,-1.207918,-2.029308,-9.666186
13.410979,-1.220488,-2.087818,-9.679355
13.444263,-1.254307,-2.144084,-9.597500
13.477883,-1.248471,-2.155906,-9.494396
13.510938,-1.256851,-2.118495,-9.562783
13.544261,-1.244880,-2.167428,-9.633414
13.577682,-1.214053,-2.175958,-9.625184
13.610940,-1.245927,-2.073453,-9.522080
13.644249,-1.239642,-2.134956,-9.509211
13.677992,-1.196395,-2.061631,-9.569367
13.710917,-1.273910,-2.086771,-9.566524
13.744252,-1.262837,-2.110863,-9.565776
13.777672,-1.233058,-2.159198,-9.566674
13.818610,-1.278998,-2.168925,-9.534500
13.844273,-1.246526,-2.060583,-9.606778
13.877582,-1.257599,-2.072405,-9.696115
13.910945,-1.238744,-2.181794,-9.661248
13.944247,-1.257749,-2.058189,-9.638652
13.977653,-1.298452,-2.080187,-9.817924
14.010945,-1.253110,-2.148723,-9.664241
14.044295,-1.216597,-2.125528,-9.675464
14.077681,-1.280345,-2.101286,-9.496192
14.110948,-1.213305,-1.984415,-9.658554
14.144319,-1.213904,-2.079738,-9.740708
14.177689,-1.257899,-2.076296,-9.636108
14.211064,-1.235602,-2.043973,-9.518489
14.244257,-1.262986,-2.108319,-9.551111
14.277689,-1.213305,-2.023023,-9.720656
14.310885,-1.236051,-2.059386,-9.640896
14.344228,-1.111697,-2.022125,-9.530610
14.377688,-1.070695,-2.033648,-9.484669
14.410953,-1.115139,-2.058488,-9.455639
14.444282,-1.092992,-2.166381,-9.382014
14.477675,-1.035679,-2.092607,-9.440076
14.510938,-1.060220,-2.061930,-9.595106
